DTSTART,DTEND,CALENDAR,DURATION,CREATED,TITLE
2023-10-24 11:00:00,2023-10-24 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-10-24 13:00:00,2023-10-24 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-10-24 15:00:00,2023-10-24 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-10-25 07:20:00,2023-10-25 09:00:00,PUC,1.6666666666667,2023-08-21 10:23:00,Attend inf1032 - Data Science class
2023-10-26 11:00:00,2023-10-26 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-10-26 13:00:00,2023-10-26 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-10-26 15:00:00,2023-10-26 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-10-27 09:00:00,2023-10-27 11:00:00,PUC,2.0,2023-09-22 09:19:00,Attend cre1141 - Christian Ethics class
2023-10-30 07:20:00,2023-10-30 09:00:00,PUC,1.6666666666667,2023-08-21 10:23:00,Attend inf1032 - Data Science class
2023-10-31 11:00:00,2023-10-31 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-10-31 13:00:00,2023-10-31 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-10-31 15:00:00,2023-10-31 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-11-01 07:20:00,2023-11-01 09:00:00,PUC,1.6666666666667,2023-08-21 10:23:00,Attend inf1032 - Data Science class
2023-11-02 11:00:00,2023-11-02 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-11-02 13:00:00,2023-11-02 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-11-02 15:00:00,2023-11-02 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-11-03 09:00:00,2023-11-03 11:00:00,PUC,2.0,2023-09-22 09:19:00,Attend cre1141 - Christian Ethics class
2023-11-07 11:00:00,2023-11-07 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-11-07 13:00:00,2023-11-07 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-11-07 15:00:00,2023-11-07 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-11-08 07:20:00,2023-11-08 09:00:00,PUC,1.6666666666667,2023-11-06 20:28:00,Attend inf1032 - Data Science class
2023-11-09 11:00:00,2023-11-09 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-11-09 13:00:00,2023-11-09 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-11-09 15:00:00,2023-11-09 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-11-10 09:00:00,2023-11-10 11:00:00,PUC,2.0,2023-09-22 09:19:00,Attend cre1141 - Christian Ethics class
2023-11-13 07:20:00,2023-11-13 09:00:00,PUC,1.6666666666667,2023-11-06 20:28:00,Attend inf1032 - Data Science class
2023-11-14 11:00:00,2023-11-14 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-11-14 13:00:00,2023-11-14 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-11-14 15:00:00,2023-11-14 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-11-15 07:20:00,2023-11-15 09:00:00,PUC,1.6666666666667,2023-11-06 20:28:00,Attend inf1032 - Data Science class
2023-11-16 11:00:00,2023-11-16 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-11-16 13:00:00,2023-11-16 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-11-16 15:00:00,2023-11-16 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-11-17 09:00:00,2023-11-17 11:00:00,PUC,2.0,2023-09-22 09:19:00,Attend cre1141 - Christian Ethics class
2023-11-20 07:20:00,2023-11-20 09:00:00,PUC,1.6666666666667,2023-11-06 20:28:00,Attend inf1032 - Data Science class
2023-11-21 11:00:00,2023-11-21 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-11-21 13:00:00,2023-11-21 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-11-21 15:00:00,2023-11-21 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-11-22 07:20:00,2023-11-22 09:00:00,PUC,1.6666666666667,2023-11-06 20:28:00,Attend inf1032 - Data Science class
2023-11-23 11:00:00,2023-11-23 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-11-23 13:00:00,2023-11-23 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-11-23 15:00:00,2023-11-23 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-11-24 09:00:00,2023-11-24 11:00:00,PUC,2.0,2023-09-22 09:19:00,Attend cre1141 - Christian Ethics class
2023-11-27 07:20:00,2023-11-27 09:00:00,PUC,1.6666666666667,2023-11-06 20:28:00,Attend inf1032 - Data Science class
2023-11-28 11:00:00,2023-11-28 13:00:00,PUC,2.0,2023-07-27 11:29:00,Attend INF1640 - Computer Networks class
2023-11-28 13:00:00,2023-11-28 15:00:00,PUC,2.0,2023-07-27 11:29:00,Attend inf1631 - Discrete Structures class
2023-11-28 15:00:00,2023-11-28 17:00:00,PUC,2.0,2023-08-24 15:33:00,Attend Systems Design and Construction class
2023-12-01 09:00:00,2023-12-01 11:00:00,PUC,2.0,2023-09-22 09:19:00,Attend cre1141 - Christian Ethics class
2024-01-22 08:00:00,2024-01-22 10:00:00,PUC,2.0,2024-01-22 03:04:00,Enroll at PUC
2024-01-31 09:00:00,2024-01-31 11:00:00,PUC,2.0,2024-01-21 18:01:00,Game development class
2024-01-31 11:00:00,2024-01-31 13:00:00,PUC,2.0,2024-01-21 19:50:00,Attend the Lexical and Syntactic Analysis class
2024-01-31 13:00:00,2024-01-31 15:00:00,PUC,2.0,2024-01-21 18:17:00,Attend INF1771 - Artificial Intelligence class
2024-02-01 11:00:00,2024-02-01 13:00:00,PUC,2.0,2024-01-21 18:42:00,Attend INF1010 - Advanced Data Structures class
2024-02-01 13:00:00,2024-02-01 15:00:00,PUC,2.0,2024-01-22 01:30:00,Attend INF1338 class - Large Language Models
2024-03-04 09:00:00,2024-03-04 11:00:00,PUC,2.0,2024-01-21 18:01:00,Game development class
2024-03-04 11:00:00,2024-03-04 13:00:00,PUC,2.0,2024-01-21 19:50:00,Attend the Lexical and Syntactic Analysis class
2024-03-04 13:00:00,2024-03-04 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-03-05 11:00:00,2024-03-05 13:00:00,PUC,2.0,2024-01-21 18:44:00,Attend INF1010 - Advanced Data Structures class
2024-03-05 13:00:00,2024-03-05 15:00:00,PUC,2.0,2024-01-22 01:30:00,Attend INF1338 class - Large Language Models
2024-03-06 09:00:00,2024-03-06 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-03-06 11:00:00,2024-03-06 13:00:00,PUC,2.0,2024-01-21 19:50:00,Attend the Lexical and Syntactic Analysis class
2024-03-06 13:00:00,2024-03-06 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-03-07 11:00:00,2024-03-07 13:00:00,PUC,2.0,2024-01-21 18:44:00,Attend INF1010 - Advanced Data Structures class
2024-03-11 09:00:00,2024-03-11 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-03-11 13:00:00,2024-03-11 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-03-12 11:00:00,2024-03-12 13:00:00,PUC,2.0,2024-01-21 18:44:00,Attend INF1010 - Advanced Data Structures class
2024-03-12 13:00:00,2024-03-12 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-03-13 09:00:00,2024-03-13 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-03-13 13:00:00,2024-03-13 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-03-14 11:00:00,2024-03-14 13:00:00,PUC,2.0,2024-01-21 18:44:00,Attend INF1010 - Advanced Data Structures class
2024-03-18 09:00:00,2024-03-18 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-03-18 13:00:00,2024-03-18 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-03-19 11:00:00,2024-03-19 13:00:00,PUC,2.0,2024-01-21 18:44:00,Attend INF1010 - Advanced Data Structures class
2024-03-19 13:00:00,2024-03-19 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-03-20 09:00:00,2024-03-20 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-03-20 13:00:00,2024-03-20 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-03-21 11:00:00,2024-03-21 13:00:00,PUC,2.0,2024-01-21 18:44:00,Attend INF1010 - Advanced Data Structures class
2024-03-25 09:00:00,2024-03-25 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-03-25 13:00:00,2024-03-25 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-03-26 11:00:00,2024-03-26 13:00:00,PUC,2.0,2024-01-21 18:44:00,Attend INF1010 - Advanced Data Structures class
2024-03-26 13:00:00,2024-03-26 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-03-27 09:00:00,2024-03-27 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-03-27 13:00:00,2024-03-27 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-03-28 11:00:00,2024-03-28 13:00:00,PUC,2.0,2024-01-21 18:44:00,Attend INF1010 - Advanced Data Structures class
2024-04-01 09:00:00,2024-04-01 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-04-01 13:00:00,2024-04-01 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-04-01 13:00:00,2024-04-01 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-04-02 11:00:00,2024-04-02 13:00:00,PUC,2.0,2024-01-21 18:44:00,Attend INF1010 - Advanced Data Structures class
2024-04-02 13:00:00,2024-04-02 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-04-03 09:00:00,2024-04-03 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-04-03 13:00:00,2024-04-03 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-04-08 09:00:00,2024-04-08 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-04-08 13:00:00,2024-04-08 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-04-09 11:00:00,2024-04-09 13:00:00,PUC,2.0,2024-04-09 11:56:00,Attend INF1010 - Advanced Data Structures class
2024-04-09 13:00:00,2024-04-09 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-04-10 09:00:00,2024-04-10 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-04-10 13:00:00,2024-04-10 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-04-11 11:00:00,2024-04-11 13:00:00,PUC,2.0,2024-04-09 11:56:00,Attend INF1010 - Advanced Data Structures class
2024-04-15 09:00:00,2024-04-15 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-04-15 13:00:00,2024-04-15 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-04-16 11:00:00,2024-04-16 13:00:00,PUC,2.0,2024-04-09 11:56:00,Attend INF1010 - Advanced Data Structures class
2024-04-16 13:00:00,2024-04-16 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-04-17 09:00:00,2024-04-17 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-04-17 13:00:00,2024-04-17 15:00:00,PUC,2.0,2024-01-21 18:18:00,Attend INF1771 - Artificial Intelligence class
2024-04-18 11:00:00,2024-04-18 13:00:00,PUC,2.0,2024-04-09 11:56:00,Attend INF1010 - Advanced Data Structures class
2024-04-22 09:00:00,2024-04-22 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-04-23 11:00:00,2024-04-23 13:00:00,PUC,2.0,2024-04-09 11:56:00,Attend INF1010 - Advanced Data Structures class
2024-04-23 13:00:00,2024-04-23 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-04-24 09:00:00,2024-04-24 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-04-24 13:00:00,2024-04-24 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-04-29 09:00:00,2024-04-29 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-04-29 13:00:00,2024-04-29 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-04-30 13:00:00,2024-04-30 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-05-01 09:00:00,2024-05-01 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-05-01 13:00:00,2024-05-01 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-05-06 09:00:00,2024-05-06 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-05-06 13:00:00,2024-05-06 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-05-07 13:00:00,2024-05-07 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-05-08 09:00:00,2024-05-08 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-05-08 13:00:00,2024-05-08 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-05-13 09:00:00,2024-05-13 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-05-13 13:00:00,2024-05-13 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-05-14 13:00:00,2024-05-14 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-05-15 09:00:00,2024-05-15 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-05-15 13:00:00,2024-05-15 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-05-20 09:00:00,2024-05-20 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-05-20 13:00:00,2024-05-20 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-05-21 13:00:00,2024-05-21 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-05-22 09:00:00,2024-05-22 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-05-22 13:00:00,2024-05-22 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-05-27 09:00:00,2024-05-27 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-05-27 13:00:00,2024-05-27 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-05-28 13:00:00,2024-05-28 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-05-29 09:00:00,2024-05-29 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-05-29 13:00:00,2024-05-29 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-06-03 09:00:00,2024-06-03 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-06-03 13:00:00,2024-06-03 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-06-04 11:00:00,2024-06-04 13:00:00,PUC,2.0,2024-06-20 12:29:00,Attend INF1010 - Advanced Data Structures class
2024-06-04 13:00:00,2024-06-04 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-06-05 09:00:00,2024-06-05 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-06-05 13:00:00,2024-06-05 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-06-06 11:00:00,2024-06-06 13:00:00,PUC,2.0,2024-06-20 12:29:00,Attend INF1010 - Advanced Data Structures class
2024-06-10 09:00:00,2024-06-10 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-06-10 13:00:00,2024-06-10 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-06-11 11:00:00,2024-06-11 13:00:00,PUC,2.0,2024-06-20 12:29:00,Attend INF1010 - Advanced Data Structures class
2024-06-11 13:00:00,2024-06-11 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-06-12 09:00:00,2024-06-12 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-06-12 13:00:00,2024-06-12 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-06-13 11:00:00,2024-06-13 13:00:00,PUC,2.0,2024-06-20 12:29:00,Attend INF1010 - Advanced Data Structures class
2024-06-17 09:00:00,2024-06-17 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-06-17 13:00:00,2024-06-17 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-06-18 11:00:00,2024-06-18 13:00:00,PUC,2.0,2024-06-20 12:29:00,Attend INF1010 - Advanced Data Structures class
2024-06-18 13:00:00,2024-06-18 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-06-19 09:00:00,2024-06-19 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-06-19 13:00:00,2024-06-19 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-06-20 11:00:00,2024-06-20 13:00:00,PUC,2.0,2024-06-20 12:29:00,Attend INF1010 - Advanced Data Structures class
2024-06-24 09:00:00,2024-06-24 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-06-24 13:00:00,2024-06-24 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-06-25 11:00:00,2024-06-25 13:00:00,PUC,2.0,2024-06-20 12:29:00,Attend INF1010 - Advanced Data Structures class
2024-06-25 13:00:00,2024-06-25 15:00:00,PUC,2.0,2024-03-07 03:20:00,Attend INF1338 class - Large Language Models
2024-06-26 09:00:00,2024-06-26 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-06-26 13:00:00,2024-06-26 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-06-27 11:00:00,2024-06-27 13:00:00,PUC,2.0,2024-06-20 12:29:00,Attend INF1010 - Advanced Data Structures class
2024-07-01 09:00:00,2024-07-01 11:00:00,PUC,2.0,2024-03-06 04:39:00,Game development class
2024-07-01 13:00:00,2024-07-01 15:00:00,PUC,2.0,2024-04-23 22:50:00,Attend INF1771 - Artificial Intelligence class
2024-08-12 09:00:00,2024-08-12 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-08-12 11:00:00,2024-08-12 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-08-13 09:00:00,2024-08-13 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-08-13 13:00:00,2024-08-13 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-08-14 09:00:00,2024-08-14 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-08-14 11:00:00,2024-08-14 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-08-15 09:00:00,2024-08-15 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-08-15 13:00:00,2024-08-15 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-08-19 09:00:00,2024-08-19 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-08-19 11:00:00,2024-08-19 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-08-20 09:00:00,2024-08-20 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-08-20 13:00:00,2024-08-20 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-08-21 09:00:00,2024-08-21 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-08-21 11:00:00,2024-08-21 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-08-22 09:00:00,2024-08-22 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-08-22 13:00:00,2024-08-22 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-08-23 08:00:00,2024-08-23 09:00:00,PUC,1.0,2024-08-12 00:10:00,Attend inf1920 lecture
2024-08-26 09:00:00,2024-08-26 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-08-26 11:00:00,2024-08-26 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-08-27 09:00:00,2024-08-27 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-08-27 13:00:00,2024-08-27 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-08-28 09:00:00,2024-08-28 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-08-28 11:00:00,2024-08-28 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-08-29 09:00:00,2024-08-29 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-08-29 13:00:00,2024-08-29 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-09-02 09:00:00,2024-09-02 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-09-02 11:00:00,2024-09-02 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-09-03 09:00:00,2024-09-03 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-09-03 13:00:00,2024-09-03 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-09-04 09:00:00,2024-09-04 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-09-04 11:00:00,2024-09-04 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-09-05 09:00:00,2024-09-05 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-09-05 13:00:00,2024-09-05 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-09-09 09:00:00,2024-09-09 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-09-09 11:00:00,2024-09-09 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-09-10 09:00:00,2024-09-10 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-09-10 13:00:00,2024-09-10 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-09-11 09:00:00,2024-09-11 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-09-11 11:00:00,2024-09-11 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-09-12 09:00:00,2024-09-12 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-09-12 13:00:00,2024-09-12 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-09-16 09:00:00,2024-09-16 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-09-16 11:00:00,2024-09-16 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-09-17 09:00:00,2024-09-17 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-09-17 13:00:00,2024-09-17 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-09-18 09:00:00,2024-09-18 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-09-18 11:00:00,2024-09-18 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-09-19 09:00:00,2024-09-19 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-09-19 13:00:00,2024-09-19 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-09-23 09:00:00,2024-09-23 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-09-23 11:00:00,2024-09-23 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
2024-09-24 09:00:00,2024-09-24 11:00:00,PUC,2.0,2024-08-11 23:51:00,Attend INF1036 - Computational Probability class
2024-09-24 13:00:00,2024-09-24 15:00:00,PUC,2.0,2024-08-11 23:51:00,Attend inf1350 - Reactive Systems Programming class
2024-09-25 09:00:00,2024-09-25 11:00:00,PUC,2.0,2024-08-12 09:41:00,Attend inf1721 - Algorithms Analysis class
2024-09-25 11:00:00,2024-09-25 13:00:00,PUC,2.0,2024-11-24 16:16:00,Attend the Lexical and Syntactic Analysis class
